date,parcelle_id,latitude,longitude,culture,ndvi,lai,stress_hydrique,biomasse_estimee
2020-05-08,P019,33.929385,-5.52894,Ble,0.33,0.71,0.058,2.33
2020-05-09,P019,33.929385,-5.52894,Ble,0.322,0.69,0.002,2.22
2020-05-10,P019,33.929385,-5.52894,Ble,0.29,0.67,0.076,1.93
2020-05-11,P019,33.929385,-5.52894,Ble,0.304,0.8,0.035,2.43
2020-05-12,P019,33.929385,-5.52894,Ble,0.304,0.68,0.041,2.06
2020-05-13,P019,33.929385,-5.52894,Ble,0.312,0.79,0.07,2.48
2020-05-14,P019,33.929385,-5.52894,Ble,0.327,0.85,0.075,2.79
2020-05-15,P019,33.929385,-5.52894,Ble,0.317,0.84,0.028,2.67
2020-05-16,P019,33.929385,-5.52894,Ble,0.324,0.86,0.051,2.79
2020-05-17,P019,33.929385,-5.52894,Ble,0.314,0.98,0.012,3.09
2020-05-18,P019,33.929385,-5.52894,Ble,0.32,0.91,0.042,2.9
2020-05-19,P019,33.929385,-5.52894,Ble,0.339,0.92,0.03,3.12
2020-05-20,P019,33.929385,-5.52894,Ble,0.32,0.91,0.087,2.9
2020-05-21,P019,33.929385,-5.52894,Ble,0.338,1.01,0.041,3.42
2020-05-22,P019,33.929385,-5.52894,Ble,0.341,1.02,0.06,3.47
2020-05-23,P019,33.929385,-5.52894,Ble,0.354,1.04,0.145,3.69
2020-05-24,P019,33.929385,-5.52894,Ble,0.34,1.14,0.113,3.88
2020-05-25,P019,33.929385,-5.52894,Ble,0.353,1.11,0.102,3.91
2020-05-26,P019,33.929385,-5.52894,Ble,0.363,1.19,0.126,4.3
2020-05-27,P019,33.929385,-5.52894,Ble,0.33,1.22,0.131,4.01
2020-05-28,P019,33.929385,-5.52894,Ble,0.34,1.31,0.068,4.44
2020-05-29,P019,33.929385,-5.52894,Ble,0.349,1.19,0.108,4.15
2020-05-30,P019,33.929385,-5.52894,Ble,0.357,1.27,0.037,4.53
2020-05-31,P019,33.929385,-5.52894,Ble,0.328,1.43,0.136,4.68
2020-06-01,P019,33.929385,-5.52894,Ble,0.357,1.41,0.049,5.04
2020-06-02,P019,33.929385,-5.52894,Ble,0.354,1.27,0.038,4.49
2020-06-03,P019,33.929385,-5.52894,Ble,0.363,1.41,0.071,5.1
2020-06-04,P019,33.929385,-5.52894,Ble,0.391,1.39,0.097,5.43
2020-06-05,P019,33.929385,-5.52894,Ble,0.367,1.29,0.106,4.75
2020-06-06,P019,33.929385,-5.52894,Ble,0.415,1.45,0.038,6.0
2020-06-07,P019,33.929385,-5.52894,Ble,0.424,1.51,0.05,6.4
2020-06-08,P019,33.929385,-5.52894,Ble,0.392,1.55,0.036,6.09
2020-06-09,P019,33.929385,-5.52894,Ble,0.375,1.68,0.083,6.3
2020-06-10,P019,33.929385,-5.52894,Ble,0.391,1.67,0.131,6.52
2020-06-11,P019,33.929385,-5.52894,Ble,0.431,1.63,0.144,7.04
2020-06-12,P019,33.929385,-5.52894,Ble,0.414,1.54,0.059,6.36
2020-06-13,P019,33.929385,-5.52894,Ble,0.391,1.74,0.096,6.82
2020-06-14,P019,33.929385,-5.52894,Ble,0.405,1.68,0.034,6.8
2020-06-15,P019,33.929385,-5.52894,Ble,0.413,1.57,0.054,6.49
2020-06-16,P019,33.929385,-5.52894,Ble,0.43,1.77,0.053,7.63
2020-06-17,P019,33.929385,-5.52894,Ble,0.398,1.73,0.021,6.89
2020-06-18,P019,33.929385,-5.52894,Ble,0.411,1.88,0.05,7.73
2020-06-19,P019,33.929385,-5.52894,Ble,0.42,1.98,0.05,8.32
2020-06-20,P019,33.929385,-5.52894,Ble,0.387,1.69,0.055,6.54
2020-06-21,P019,33.929385,-5.52894,Ble,0.484,1.78,0.029,8.6
2020-06-22,P019,33.929385,-5.52894,Ble,0.46,1.76,0.03,8.08
2020-06-23,P019,33.929385,-5.52894,Ble,0.447,1.95,0.05,8.72
2020-06-24,P019,33.929385,-5.52894,Ble,0.461,1.89,0.057,8.71
2020-06-25,P019,33.929385,-5.52894,Ble,0.458,2.07,0.139,9.48
2020-06-26,P019,33.929385,-5.52894,Ble,0.442,2.24,0.044,9.89
2020-06-27,P019,33.929385,-5.52894,Ble,0.463,2.11,0.18,9.77
2020-06-28,P019,33.929385,-5.52894,Ble,0.416,2.18,0.045,9.06
2020-06-29,P019,33.929385,-5.52894,Ble,0.422,2.14,0.03,9.03
2020-06-30,P019,33.929385,-5.52894,Ble,0.44,2.16,0.128,9.5
2020-07-01,P019,33.929385,-5.52894,Ble,0.419,2.34,0.058,9.78
2020-07-02,P019,33.929385,-5.52894,Ble,0.414,2.18,0.022,9.01
2020-07-03,P019,33.929385,-5.52894,Ble,0.477,2.32,0.13,11.06
2020-07-04,P019,33.929385,-5.52894,Ble,0.526,2.05,0.067,10.79
2020-07-05,P019,33.929385,-5.52894,Ble,0.504,2.23,0.042,11.26
2020-07-06,P019,33.929385,-5.52894,Ble,0.482,2.31,0.029,11.12
2020-07-07,P019,33.929385,-5.52894,Ble,0.483,2.4,0.013,11.57
2020-07-08,P019,33.929385,-5.52894,Ble,0.496,2.54,0.078,12.61
2020-07-09,P019,33.929385,-5.52894,Ble,0.484,2.4,0.036,11.63
2020-07-10,P019,33.929385,-5.52894,Ble,0.5,2.48,0.094,12.41
2020-07-11,P019,33.929385,-5.52894,Ble,0.483,2.4,0.071,11.58
2020-07-12,P019,33.929385,-5.52894,Ble,0.475,2.53,0.049,12.04
2020-07-13,P019,33.929385,-5.52894,Ble,0.513,2.31,0.111,11.86
2020-07-14,P019,33.929385,-5.52894,Ble,0.484,2.53,0.075,12.24
2020-07-15,P019,33.929385,-5.52894,Ble,0.544,2.69,0.023,14.64
2020-07-16,P019,33.929385,-5.52894,Ble,0.507,2.65,0.051,13.4
2020-07-17,P019,33.929385,-5.52894,Ble,0.485,2.74,0.085,13.27
2020-07-18,P019,33.929385,-5.52894,Ble,0.494,2.73,0.093,13.49
2020-07-19,P019,33.929385,-5.52894,Ble,0.518,2.84,0.015,14.68
2020-07-20,P019,33.929385,-5.52894,Ble,0.553,2.76,0.109,15.27
2020-07-21,P019,33.929385,-5.52894,Ble,0.51,2.67,0.032,13.6
2020-07-22,P019,33.929385,-5.52894,Ble,0.57,2.74,0.065,15.59
2020-07-23,P019,33.929385,-5.52894,Ble,0.516,2.74,0.078,14.15
2020-07-24,P019,33.929385,-5.52894,Ble,0.538,2.97,0.124,15.99
2020-07-25,P019,33.929385,-5.52894,Ble,0.545,2.83,0.052,15.44
2020-07-26,P019,33.929385,-5.52894,Ble,0.543,3.03,0.013,16.49
2020-07-27,P019,33.929385,-5.52894,Ble,0.604,3.3,0.045,19.95
2020-07-28,P019,33.929385,-5.52894,Ble,0.553,3.06,0.061,16.91
2020-07-29,P019,33.929385,-5.52894,Ble,0.551,3.26,0.121,17.94
2020-07-30,P019,33.929385,-5.52894,Ble,0.528,3.1,0.026,16.4
2020-07-31,P019,33.929385,-5.52894,Ble,0.545,3.53,0.064,19.22
2020-08-01,P019,33.929385,-5.52894,Ble,0.573,3.28,0.115,18.81
2020-08-02,P019,33.929385,-5.52894,Ble,0.591,3.2,0.127,18.9
2020-08-03,P019,33.929385,-5.52894,Ble,0.559,3.02,0.038,16.9
2020-08-04,P019,33.929385,-5.52894,Ble,0.557,3.65,0.075,20.31
2020-08-05,P019,33.929385,-5.52894,Ble,0.55,3.46,0.138,19.03
2020-08-06,P019,33.929385,-5.52894,Ble,0.603,3.3,0.048,19.91
2020-08-07,P019,33.929385,-5.52894,Ble,0.61,3.64,0.013,22.19
2020-08-08,P019,33.929385,-5.52894,Ble,0.597,3.68,0.054,21.99
2020-08-09,P019,33.929385,-5.52894,Ble,0.559,3.52,0.091,19.66
2020-08-10,P019,33.929385,-5.52894,Ble,0.528,3.38,0.059,17.84
2020-08-11,P019,33.929385,-5.52894,Ble,0.675,3.47,0.021,23.44
2020-08-12,P019,33.929385,-5.52894,Ble,0.595,3.33,0.059,19.82
2020-08-13,P019,33.929385,-5.52894,Ble,0.58,3.53,0.188,20.49
2020-08-14,P019,33.929385,-5.52894,Ble,0.581,3.34,0.105,19.42
2020-08-15,P019,33.929385,-5.52894,Ble,0.655,3.63,0.116,23.79
2020-08-16,P019,33.929385,-5.52894,Ble,0.71,3.3,0.098,23.44
2020-08-17,P019,33.929385,-5.52894,Ble,0.625,3.89,0.044,24.34
2020-08-18,P019,33.929385,-5.52894,Ble,0.668,3.81,0.176,25.47
2020-08-19,P019,33.929385,-5.52894,Ble,0.707,4.11,0.01,29.08
2020-08-20,P019,33.929385,-5.52894,Ble,0.617,4.18,0.003,25.79
2020-08-21,P019,33.929385,-5.52894,Ble,0.637,3.9,0.035,24.83
2020-08-22,P019,33.929385,-5.52894,Ble,0.643,4.2,0.101,26.98
2020-08-23,P019,33.929385,-5.52894,Ble,0.657,4.35,0.029,28.58
2020-08-24,P019,33.929385,-5.52894,Ble,0.665,4.18,0.057,27.76
2020-08-25,P019,33.929385,-5.52894,Ble,0.614,4.16,0.128,25.54
2020-08-26,P019,33.929385,-5.52894,Ble,0.627,4.05,0.082,25.4
2020-08-27,P019,33.929385,-5.52894,Ble,0.573,4.05,0.101,23.23
2020-08-28,P019,33.929385,-5.52894,Ble,0.669,4.2,0.073,28.09
2020-08-29,P019,33.929385,-5.52894,Ble,0.591,4.12,0.136,24.38
2020-08-30,P019,33.929385,-5.52894,Ble,0.71,4.35,0.074,30.85
2020-08-31,P019,33.929385,-5.52894,Ble,0.655,3.9,0.079,25.51
2020-09-01,P019,33.929385,-5.52894,Ble,0.685,3.85,0.133,26.41
2020-09-02,P019,33.929385,-5.52894,Ble,0.632,4.42,0.098,27.93
2020-09-03,P019,33.929385,-5.52894,Ble,0.653,4.44,0.059,29.02
2020-09-04,P019,33.929385,-5.52894,Ble,0.64,4.58,0.089,29.31
2020-09-05,P019,33.929385,-5.52894,Ble,0.697,4.01,0.085,27.96
2020-09-06,P019,33.929385,-5.52894,Ble,0.675,4.61,0.126,31.08
2020-09-07,P019,33.929385,-5.52894,Ble,0.692,4.45,0.176,30.78
2020-09-08,P019,33.929385,-5.52894,Ble,0.71,4.36,0.168,30.94
2020-09-09,P019,33.929385,-5.52894,Ble,0.685,5.03,0.079,34.42
2020-09-10,P019,33.929385,-5.52894,Ble,0.676,4.61,0.045,31.18
2020-09-11,P019,33.929385,-5.52894,Ble,0.718,4.7,0.07,33.73
2020-09-12,P019,33.929385,-5.52894,Ble,0.704,4.46,0.014,31.43
2020-09-13,P019,33.929385,-5.52894,Ble,0.706,4.83,0.163,34.16
2020-09-14,P019,33.929385,-5.52894,Ble,0.722,4.45,0.111,32.17
2020-09-15,P019,33.929385,-5.52894,Ble,0.734,4.46,0.09,32.72
2020-09-16,P019,33.929385,-5.52894,Ble,0.695,4.52,0.031,31.44
2020-09-17,P019,33.929385,-5.52894,Ble,0.702,4.32,0.069,30.35
2020-09-18,P019,33.929385,-5.52894,Ble,0.761,4.57,0.129,34.8
2020-09-19,P019,33.929385,-5.52894,Ble,0.752,4.88,0.024,36.71
2020-09-20,P019,33.929385,-5.52894,Ble,0.798,4.92,0.088,39.24
2020-09-21,P019,33.929385,-5.52894,Ble,0.709,4.67,0.158,33.14
2020-09-22,P019,33.929385,-5.52894,Ble,0.778,5.27,0.077,41.02
2020-09-23,P019,33.929385,-5.52894,Ble,0.738,5.05,0.088,37.3
2020-09-24,P019,33.929385,-5.52894,Ble,0.751,4.91,0.156,36.88
2020-09-25,P019,33.929385,-5.52894,Ble,0.748,5.08,0.086,37.99
2020-09-26,P019,33.929385,-5.52894,Ble,0.782,4.73,0.016,36.96
2020-09-27,P019,33.929385,-5.52894,Ble,0.728,5.08,0.037,36.99
2020-09-28,P019,33.929385,-5.52894,Ble,0.745,4.71,0.082,35.06
2020-09-29,P019,33.929385,-5.52894,Ble,0.689,4.83,0.048,33.29
2020-09-30,P019,33.929385,-5.52894,Ble,0.697,5.44,0.038,37.91
2020-10-01,P019,33.929385,-5.52894,Tournesol,0.311,0.39,0.045,1.22
2020-10-02,P019,33.929385,-5.52894,Mais,0.4,0.67,0.097,2.68
2020-10-03,P019,33.929385,-5.52894,Mais,0.435,0.7,0.085,3.05
2020-10-04,P019,33.929385,-5.52894,Mais,0.431,0.76,0.099,3.27
2020-10-05,P019,33.929385,-5.52894,Mais,0.442,0.77,0.091,3.4
2020-10-06,P019,33.929385,-5.52894,Mais,0.452,0.8,0.163,3.63
2020-10-07,P019,33.929385,-5.52894,Ble,0.34,0.56,0.15,1.92
2020-10-08,P019,33.929385,-5.52894,Ble,0.333,0.55,0.05,1.84
2020-10-09,P019,33.929385,-5.52894,Tournesol,0.308,0.42,0.068,1.31
2020-10-10,P019,33.929385,-5.52894,Mais,0.462,0.73,0.12,3.36
2020-10-11,P019,33.929385,-5.52894,Mais,0.436,0.69,0.059,3.01
2020-10-12,P019,33.929385,-5.52894,Ble,0.322,0.58,0.016,1.86
2020-10-13,P019,33.929385,-5.52894,Tournesol,0.348,0.42,0.148,1.48
2020-10-14,P019,33.929385,-5.52894,Mais,0.451,0.67,0.124,3.01
2020-10-15,P019,33.929385,-5.52894,Mais,0.439,0.67,0.072,2.96
2020-10-16,P019,33.929385,-5.52894,Ble,0.308,0.51,0.132,1.59
2020-10-17,P019,33.929385,-5.52894,Tournesol,0.326,0.42,0.037,1.38
2020-10-18,P019,33.929385,-5.52894,Mais,0.473,0.61,0.107,2.9
2020-10-19,P019,33.929385,-5.52894,Ble,0.324,0.5,0.102,1.63
2020-10-20,P019,33.929385,-5.52894,Tournesol,0.303,0.44,0.102,1.34
2020-10-21,P019,33.929385,-5.52894,Tournesol,0.353,0.5,0.023,1.77
2020-10-22,P019,33.929385,-5.52894,Mais,0.41,0.66,0.031,2.7
2020-10-23,P019,33.929385,-5.52894,Ble,0.333,0.45,0.05,1.49
2020-10-24,P019,33.929385,-5.52894,Ble,0.323,0.61,0.118,1.98
2020-10-25,P019,33.929385,-5.52894,Ble,0.361,0.57,0.089,2.07
2020-10-26,P019,33.929385,-5.52894,Tournesol,0.323,0.45,0.125,1.47
2020-10-27,P019,33.929385,-5.52894,Tournesol,0.295,0.46,0.027,1.36
2020-10-28,P019,33.929385,-5.52894,Mais,0.447,0.66,0.08,2.94
2020-10-29,P019,33.929385,-5.52894,Ble,0.331,0.54,0.214,1.8
2020-10-30,P019,33.929385,-5.52894,Tournesol,0.314,0.42,0.118,1.32
2020-10-31,P019,33.929385,-5.52894,Tournesol,0.327,0.46,0.059,1.5
2020-11-01,P019,33.929385,-5.52894,Tournesol,0.353,0.48,0.098,1.69
2020-11-02,P019,33.929385,-5.52894,Tournesol,0.318,0.51,0.031,1.61
2020-11-03,P019,33.929385,-5.52894,Tournesol,0.337,0.57,0.108,1.92
2020-11-04,P019,33.929385,-5.52894,Tournesol,0.351,0.6,0.061,2.12
2020-11-05,P019,33.929385,-5.52894,Tournesol,0.331,0.66,0.036,2.17
2020-11-06,P019,33.929385,-5.52894,Tournesol,0.354,0.65,0.093,2.29
2020-11-07,P019,33.929385,-5.52894,Tournesol,0.36,0.62,0.053,2.23
2020-11-08,P019,33.929385,-5.52894,Tournesol,0.352,0.71,0.161,2.48
2020-11-09,P019,33.929385,-5.52894,Tournesol,0.359,0.75,0.057,2.68
2020-11-10,P019,33.929385,-5.52894,Tournesol,0.39,0.73,0.065,2.85
2020-11-11,P019,33.929385,-5.52894,Tournesol,0.344,0.77,0.068,2.66
2020-11-12,P019,33.929385,-5.52894,Tournesol,0.392,0.84,0.021,3.29
2020-11-13,P019,33.929385,-5.52894,Tournesol,0.383,0.93,0.104,3.57
2020-11-14,P019,33.929385,-5.52894,Tournesol,0.354,0.94,0.036,3.34
2020-11-15,P019,33.929385,-5.52894,Tournesol,0.368,0.86,0.051,3.16
2020-11-16,P019,33.929385,-5.52894,Tournesol,0.394,0.92,0.059,3.63
2020-11-17,P019,33.929385,-5.52894,Tournesol,0.417,1.02,0.071,4.24
2020-11-18,P019,33.929385,-5.52894,Tournesol,0.377,1.03,0.08,3.88
2020-11-19,P019,33.929385,-5.52894,Tournesol,0.38,1.0,0.059,3.81
2020-11-20,P019,33.929385,-5.52894,Tournesol,0.37,1.09,0.04,4.05
2020-11-21,P019,33.929385,-5.52894,Tournesol,0.427,1.15,0.114,4.93
2020-11-22,P019,33.929385,-5.52894,Tournesol,0.439,1.16,0.043,5.11
2020-11-23,P019,33.929385,-5.52894,Tournesol,0.387,1.21,0.103,4.69
2020-11-24,P019,33.929385,-5.52894,Tournesol,0.398,1.22,0.093,4.84
2020-11-25,P019,33.929385,-5.52894,Tournesol,0.422,1.27,0.063,5.34
2020-11-26,P019,33.929385,-5.52894,Tournesol,0.394,1.15,0.126,4.52
2020-11-27,P019,33.929385,-5.52894,Tournesol,0.399,1.23,0.132,4.92
2020-11-28,P019,33.929385,-5.52894,Tournesol,0.422,1.44,0.135,6.06
2020-11-29,P019,33.929385,-5.52894,Tournesol,0.417,1.39,0.018,5.8
2020-11-30,P019,33.929385,-5.52894,Tournesol,0.422,1.39,0.125,5.88
2020-12-01,P019,33.929385,-5.52894,Tournesol,0.424,1.43,0.192,6.07
2020-12-02,P019,33.929385,-5.52894,Tournesol,0.423,1.33,0.132,5.62
2020-12-03,P019,33.929385,-5.52894,Tournesol,0.435,1.56,0.102,6.77
2020-12-04,P019,33.929385,-5.52894,Tournesol,0.426,1.56,0.094,6.67
2020-12-05,P019,33.929385,-5.52894,Tournesol,0.45,1.59,0.016,7.17
2020-12-06,P019,33.929385,-5.52894,Tournesol,0.423,1.53,0.102,6.49
2020-12-07,P019,33.929385,-5.52894,Tournesol,0.442,1.52,0.185,6.7
2020-12-08,P019,33.929385,-5.52894,Tournesol,0.43,1.51,0.118,6.5
2020-12-09,P019,33.929385,-5.52894,Tournesol,0.407,1.73,0.111,7.06
2020-12-10,P019,33.929385,-5.52894,Tournesol,0.487,1.61,0.118,7.84
2020-12-11,P019,33.929385,-5.52894,Tournesol,0.475,1.78,0.13,8.45
2020-12-12,P019,33.929385,-5.52894,Tournesol,0.446,1.73,0.103,7.73
2020-12-13,P019,33.929385,-5.52894,Tournesol,0.482,1.71,0.022,8.25
2020-12-14,P019,33.929385,-5.52894,Tournesol,0.435,1.85,0.197,8.03
2020-12-15,P019,33.929385,-5.52894,Tournesol,0.488,1.83,0.165,8.92
2020-12-16,P019,33.929385,-5.52894,Tournesol,0.485,1.88,0.072,9.14
2020-12-17,P019,33.929385,-5.52894,Tournesol,0.517,1.93,0.085,10.0
2020-12-18,P019,33.929385,-5.52894,Tournesol,0.484,2.0,0.019,9.68
2020-12-19,P019,33.929385,-5.52894,Tournesol,0.531,2.03,0.118,10.81
2020-12-20,P019,33.929385,-5.52894,Tournesol,0.499,1.79,0.033,8.95
2020-12-21,P019,33.929385,-5.52894,Tournesol,0.473,1.93,0.014,9.14
2020-12-22,P019,33.929385,-5.52894,Tournesol,0.508,2.05,0.101,10.44
2020-12-23,P019,33.929385,-5.52894,Tournesol,0.486,2.21,0.057,10.75
2020-12-24,P019,33.929385,-5.52894,Tournesol,0.473,2.11,0.116,9.99
2020-12-25,P019,33.929385,-5.52894,Tournesol,0.504,2.11,0.093,10.6
2020-12-26,P019,33.929385,-5.52894,Tournesol,0.467,2.08,0.123,9.72
2020-12-27,P019,33.929385,-5.52894,Tournesol,0.519,2.06,0.134,10.71
2020-12-28,P019,33.929385,-5.52894,Tournesol,0.476,2.21,0.039,10.52
2020-12-29,P019,33.929385,-5.52894,Tournesol,0.515,2.21,0.086,11.38
2020-12-30,P019,33.929385,-5.52894,Tournesol,0.544,2.14,0.054,11.67
2020-12-31,P019,33.929385,-5.52894,Tournesol,0.506,2.22,0.12,11.24
2021-01-01,P019,33.929385,-5.52894,Tournesol,0.507,1.96,0.072,9.96
2021-01-02,P019,33.929385,-5.52894,Tournesol,0.563,2.27,0.142,12.76
2021-01-03,P019,33.929385,-5.52894,Tournesol,0.539,2.31,0.112,12.46
2021-01-04,P019,33.929385,-5.52894,Tournesol,0.543,2.36,0.141,12.83
2021-01-05,P019,33.929385,-5.52894,Tournesol,0.579,2.58,0.147,14.95
2021-01-06,P019,33.929385,-5.52894,Tournesol,0.578,2.66,0.093,15.38
2021-01-07,P019,33.929385,-5.52894,Tournesol,0.501,2.58,0.054,12.91
2021-01-08,P019,33.929385,-5.52894,Tournesol,0.514,2.35,0.074,12.08
2021-01-09,P019,33.929385,-5.52894,Tournesol,0.566,2.56,0.054,14.47
2021-01-10,P019,33.929385,-5.52894,Tournesol,0.528,2.45,0.12,12.91
2021-01-11,P019,33.929385,-5.52894,Tournesol,0.554,2.44,0.087,13.5
2021-01-12,P019,33.929385,-5.52894,Tournesol,0.503,2.74,0.079,13.8
2021-01-13,P019,33.929385,-5.52894,Tournesol,0.557,2.63,0.09,14.65
2021-01-14,P019,33.929385,-5.52894,Tournesol,0.558,2.86,0.051,15.96
2021-01-15,P019,33.929385,-5.52894,Tournesol,0.541,2.71,0.085,14.67
2021-01-16,P019,33.929385,-5.52894,Tournesol,0.551,2.61,0.054,14.36
2021-01-17,P019,33.929385,-5.52894,Tournesol,0.553,2.78,0.103,15.37
2021-01-18,P019,33.929385,-5.52894,Tournesol,0.504,2.67,0.036,13.44
2021-01-19,P019,33.929385,-5.52894,Tournesol,0.53,3.01,0.04,15.98
2021-01-20,P019,33.929385,-5.52894,Tournesol,0.618,2.91,0.116,17.97
2021-01-21,P019,33.929385,-5.52894,Tournesol,0.56,2.66,0.107,14.9
2021-01-22,P019,33.929385,-5.52894,Tournesol,0.602,2.95,0.166,17.77
2021-01-23,P019,33.929385,-5.52894,Tournesol,0.569,2.99,0.1,17.02
2021-01-24,P019,33.929385,-5.52894,Tournesol,0.57,2.94,0.081,16.73
2021-01-25,P019,33.929385,-5.52894,Tournesol,0.535,3.04,0.034,16.26
2021-01-26,P019,33.929385,-5.52894,Tournesol,0.535,3.04,0.108,16.27
2021-01-27,P019,33.929385,-5.52894,Tournesol,0.612,2.96,0.07,18.09
2021-01-28,P019,33.929385,-5.52894,Tournesol,0.599,2.91,0.057,17.47
2021-01-29,P019,33.929385,-5.52894,Tournesol,0.591,3.01,0.064,17.8
2021-01-30,P019,33.929385,-5.52894,Tournesol,0.628,3.05,0.126,19.13
2021-01-31,P019,33.929385,-5.52894,Tournesol,0.577,2.82,0.016,16.29
2021-02-01,P019,33.929385,-5.52894,Tournesol,0.597,3.04,0.031,18.16
2021-02-02,P019,33.929385,-5.52894,Tournesol,0.566,2.94,0.025,16.61
2021-02-03,P019,33.929385,-5.52894,Tournesol,0.598,3.02,0.084,18.09
2021-02-04,P019,33.929385,-5.52894,Tournesol,0.62,3.37,0.028,20.87
2021-02-05,P019,33.929385,-5.52894,Tournesol,0.607,3.1,0.11,18.81
2021-02-06,P019,33.929385,-5.52894,Tournesol,0.657,3.36,0.05,22.07
2021-02-07,P019,33.929385,-5.52894,Tournesol,0.567,3.14,0.017,17.8
2021-02-08,P019,33.929385,-5.52894,Tournesol,0.564,3.48,0.004,19.63
2021-02-09,P019,33.929385,-5.52894,Tournesol,0.585,3.32,0.07,19.41
2021-02-10,P019,33.929385,-5.52894,Tournesol,0.569,3.3,0.044,18.79
2021-02-11,P019,33.929385,-5.52894,Tournesol,0.646,3.42,0.086,22.09
2021-02-12,P019,33.929385,-5.52894,Tournesol,0.65,3.41,0.066,22.14
2021-02-13,P019,33.929385,-5.52894,Tournesol,0.617,3.52,0.013,21.7
2021-02-14,P019,33.929385,-5.52894,Tournesol,0.606,3.51,0.038,21.27
2021-02-15,P019,33.929385,-5.52894,Tournesol,0.689,3.77,0.057,25.99
2021-02-16,P019,33.929385,-5.52894,Tournesol,0.605,3.41,0.129,20.63
2021-02-17,P019,33.929385,-5.52894,Tournesol,0.657,3.34,0.098,21.95
2021-02-18,P019,33.929385,-5.52894,Tournesol,0.642,3.66,0.043,23.5
2021-02-19,P019,33.929385,-5.52894,Tournesol,0.675,3.17,0.061,21.38
2021-02-20,P019,33.929385,-5.52894,Tournesol,0.619,3.21,0.027,19.86
2021-02-21,P019,33.929385,-5.52894,Tournesol,0.619,3.43,0.028,21.22
2021-02-22,P019,33.929385,-5.52894,Tournesol,0.672,3.54,0.045,23.82
2021-02-23,P019,33.929385,-5.52894,Tournesol,0.612,3.64,0.07,22.28
2021-02-24,P019,33.929385,-5.52894,Tournesol,0.666,3.53,0.137,23.51
2021-02-25,P019,33.929385,-5.52894,Tournesol,0.609,3.37,0.011,20.53
2021-02-26,P019,33.929385,-5.52894,Tournesol,0.652,3.92,0.06,25.55
2021-02-27,P019,33.929385,-5.52894,Tournesol,0.646,3.6,0.034,23.24
2021-02-28,P019,33.929385,-5.52894,Tournesol,0.745,3.65,0.077,27.2
2021-03-01,P019,33.929385,-5.52894,Tournesol,0.626,3.62,0.016,22.64
2021-03-02,P019,33.929385,-5.52894,Tournesol,0.718,3.75,0.066,26.96
2021-03-03,P019,33.929385,-5.52894,Mais,0.376,0.52,0.097,1.97
2021-03-04,P019,33.929385,-5.52894,Mais,0.375,0.61,0.093,2.28
2021-03-05,P019,33.929385,-5.52894,Ble,0.272,0.44,0.086,1.2
2021-03-06,P019,33.929385,-5.52894,Ble,0.271,0.49,0.146,1.34
2021-03-07,P019,33.929385,-5.52894,Tournesol,0.268,0.32,0.023,0.87
2021-03-08,P019,33.929385,-5.52894,Tournesol,0.31,0.39,0.052,1.2
2021-03-09,P019,33.929385,-5.52894,Mais,0.336,0.54,0.074,1.82
2021-03-10,P019,33.929385,-5.52894,Ble,0.249,0.48,0.042,1.19
2021-03-11,P019,33.929385,-5.52894,Tournesol,0.28,0.33,0.041,0.92
2021-03-12,P019,33.929385,-5.52894,Mais,0.378,0.55,0.074,2.09
2021-03-13,P019,33.929385,-5.52894,Ble,0.274,0.43,0.035,1.17
2021-03-14,P019,33.929385,-5.52894,Ble,0.247,0.45,0.075,1.1
2021-03-15,P019,33.929385,-5.52894,Tournesol,0.256,0.35,0.058,0.89
2021-03-16,P019,33.929385,-5.52894,Mais,0.372,0.55,0.042,2.04
2021-03-17,P019,33.929385,-5.52894,Mais,0.363,0.62,0.056,2.24
2021-03-18,P019,33.929385,-5.52894,Mais,0.348,0.55,0.096,1.9
2021-03-19,P019,33.929385,-5.52894,Mais,0.362,0.61,0.024,2.2
2021-03-20,P019,33.929385,-5.52894,Ble,0.247,0.43,0.061,1.07
2021-03-21,P019,33.929385,-5.52894,Tournesol,0.27,0.38,0.055,1.03
2021-03-22,P019,33.929385,-5.52894,Mais,0.347,0.56,0.018,1.95
2021-03-23,P019,33.929385,-5.52894,Ble,0.257,0.47,0.054,1.21
2021-03-24,P019,33.929385,-5.52894,Tournesol,0.23,0.36,0.061,0.83
2021-03-25,P019,33.929385,-5.52894,Mais,0.401,0.57,0.002,2.3
2021-03-26,P019,33.929385,-5.52894,Mais,0.381,0.55,0.107,2.09
2021-03-27,P019,33.929385,-5.52894,Ble,0.272,0.44,0.078,1.2
2021-03-28,P019,33.929385,-5.52894,Ble,0.272,0.47,0.085,1.27
2021-03-29,P019,33.929385,-5.52894,Ble,0.272,0.49,0.102,1.35
2021-03-30,P019,33.929385,-5.52894,Tournesol,0.256,0.38,0.065,0.98
2021-03-31,P019,33.929385,-5.52894,Mais,0.353,0.54,0.055,1.91
2021-04-01,P019,33.929385,-5.52894,Ble,0.272,0.44,0.053,1.2
2021-04-02,P019,33.929385,-5.52894,Ble,0.284,0.48,0.018,1.36
2021-04-03,P019,33.929385,-5.52894,Ble,0.297,0.48,0.091,1.42
2021-04-04,P019,33.929385,-5.52894,Tournesol,0.28,0.36,0.09,1.02
2021-04-05,P019,33.929385,-5.52894,Tournesol,0.272,0.39,0.034,1.05
